Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Empty	1252	SABER_Plate_1-Well6-31	SABER_Plate_1	Well6	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	690	SABER_Plate_1-Well6-31	SABER_Plate_1	Well6	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	607	SABER_Plate_1-Well6-31	SABER_Plate_1	Well6	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4899	SABER_Plate_1-Well1-27	SABER_Plate_1	Well1	27	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	4055	SABER_Plate_1-Well1-27	SABER_Plate_1	Well1	27	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	4040	SABER_Plate_1-Well1-27	SABER_Plate_1	Well1	27	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1203	SABER_Plate_1-Well1-27	SABER_Plate_1	Well1	27	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	873	SABER_Plate_1-Well1-27	SABER_Plate_1	Well1	27	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3499	SABER_Plate_1-Well4-6	SABER_Plate_1	Well4	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3021	SABER_Plate_1-Well4-6	SABER_Plate_1	Well4	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2345	SABER_Plate_1-Well4-6	SABER_Plate_1	Well4	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1178	SABER_Plate_1-Well4-6	SABER_Plate_1	Well4	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1097	SABER_Plate_1-Well4-6	SABER_Plate_1	Well4	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2869	SABER_Plate_1-Well1-32	SABER_Plate_1	Well1	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2669	SABER_Plate_1-Well1-32	SABER_Plate_1	Well1	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1114	SABER_Plate_1-Well1-32	SABER_Plate_1	Well1	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	992	SABER_Plate_1-Well1-32	SABER_Plate_1	Well1	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	949	SABER_Plate_1-Well1-32	SABER_Plate_1	Well1	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2937	SABER_Plate_1-Well2-40	SABER_Plate_1	Well2	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2040	SABER_Plate_1-Well2-40	SABER_Plate_1	Well2	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	828	SABER_Plate_1-Well2-40	SABER_Plate_1	Well2	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	646	SABER_Plate_1-Well2-40	SABER_Plate_1	Well2	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	556	SABER_Plate_1-Well2-40	SABER_Plate_1	Well2	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1979	SABER_Plate_1-Well6-79	SABER_Plate_1	Well6	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	828	SABER_Plate_1-Well6-79	SABER_Plate_1	Well6	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	780	SABER_Plate_1-Well6-79	SABER_Plate_1	Well6	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	685	SABER_Plate_1-Well6-79	SABER_Plate_1	Well6	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	381	SABER_Plate_1-Well6-79	SABER_Plate_1	Well6	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1000	SABER_Plate_1-Well3-12	SABER_Plate_1	Well3	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	825	SABER_Plate_1-Well3-12	SABER_Plate_1	Well3	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	632	SABER_Plate_1-Well3-12	SABER_Plate_1	Well3	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	277	SABER_Plate_1-Well3-12	SABER_Plate_1	Well3	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	225	SABER_Plate_1-Well3-12	SABER_Plate_1	Well3	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4810	SABER_Plate_1-Well2-22	SABER_Plate_1	Well2	22	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3722	SABER_Plate_1-Well2-22	SABER_Plate_1	Well2	22	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2556	SABER_Plate_1-Well2-22	SABER_Plate_1	Well2	22	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	848	SABER_Plate_1-Well2-22	SABER_Plate_1	Well2	22	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	750	SABER_Plate_1-Well2-22	SABER_Plate_1	Well2	22	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1717	SABER_Plate_1-Well5-89	SABER_Plate_1	Well5	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	722	SABER_Plate_1-Well5-89	SABER_Plate_1	Well5	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	703	SABER_Plate_1-Well5-89	SABER_Plate_1	Well5	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	584	SABER_Plate_1-Well5-89	SABER_Plate_1	Well5	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	563	SABER_Plate_1-Well5-89	SABER_Plate_1	Well5	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2065	SABER_Plate_1-Well1-50	SABER_Plate_1	Well1	50	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1838	SABER_Plate_1-Well1-50	SABER_Plate_1	Well1	50	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1300	SABER_Plate_1-Well1-50	SABER_Plate_1	Well1	50	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1009	SABER_Plate_1-Well1-50	SABER_Plate_1	Well1	50	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	468	SABER_Plate_1-Well1-50	SABER_Plate_1	Well1	50	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	4733	SABER_Plate_1-Well6-97	SABER_Plate_1	Well6	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	2217	SABER_Plate_1-Well6-97	SABER_Plate_1	Well6	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2038	SABER_Plate_1-Well6-97	SABER_Plate_1	Well6	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	875	SABER_Plate_1-Well6-97	SABER_Plate_1	Well6	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	436	SABER_Plate_1-Well6-97	SABER_Plate_1	Well6	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	990	SABER_Plate_1-Well3-30	SABER_Plate_1	Well3	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	644	SABER_Plate_1-Well3-30	SABER_Plate_1	Well3	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	412	SABER_Plate_1-Well3-30	SABER_Plate_1	Well3	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	83	SABER_Plate_1-Well3-30	SABER_Plate_1	Well3	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	78	SABER_Plate_1-Well3-30	SABER_Plate_1	Well3	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4150	SABER_Plate_1-Well1-14	SABER_Plate_1	Well1	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3752	SABER_Plate_1-Well1-14	SABER_Plate_1	Well1	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2725	SABER_Plate_1-Well1-14	SABER_Plate_1	Well1	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1135	SABER_Plate_1-Well1-14	SABER_Plate_1	Well1	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	989	SABER_Plate_1-Well1-14	SABER_Plate_1	Well1	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4089	SABER_Plate_1-Well2-13	SABER_Plate_1	Well2	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3037	SABER_Plate_1-Well2-13	SABER_Plate_1	Well2	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2103	SABER_Plate_1-Well2-13	SABER_Plate_1	Well2	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	663	SABER_Plate_1-Well2-13	SABER_Plate_1	Well2	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	547	SABER_Plate_1-Well2-13	SABER_Plate_1	Well2	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3938	SABER_Plate_1-Well1-41	SABER_Plate_1	Well1	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2565	SABER_Plate_1-Well1-41	SABER_Plate_1	Well1	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2295	SABER_Plate_1-Well1-41	SABER_Plate_1	Well1	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1571	SABER_Plate_1-Well1-41	SABER_Plate_1	Well1	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1511	SABER_Plate_1-Well1-41	SABER_Plate_1	Well1	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3574	SABER_Plate_1-Well1-5	SABER_Plate_1	Well1	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2864	SABER_Plate_1-Well1-5	SABER_Plate_1	Well1	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2549	SABER_Plate_1-Well1-5	SABER_Plate_1	Well1	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1291	SABER_Plate_1-Well1-5	SABER_Plate_1	Well1	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1198	SABER_Plate_1-Well1-5	SABER_Plate_1	Well1	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3770	SABER_Plate_1-Well6-88	SABER_Plate_1	Well6	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1485	SABER_Plate_1-Well6-88	SABER_Plate_1	Well6	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1056	SABER_Plate_1-Well6-88	SABER_Plate_1	Well6	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	937	SABER_Plate_1-Well6-88	SABER_Plate_1	Well6	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	768	SABER_Plate_1-Well6-88	SABER_Plate_1	Well6	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1351	SABER_Plate_1-Well3-3	SABER_Plate_1	Well3	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1071	SABER_Plate_1-Well3-3	SABER_Plate_1	Well3	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	818	SABER_Plate_1-Well3-3	SABER_Plate_1	Well3	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	148	SABER_Plate_1-Well3-3	SABER_Plate_1	Well3	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	113	SABER_Plate_1-Well3-3	SABER_Plate_1	Well3	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2072	SABER_Plate_1-Well2-31	SABER_Plate_1	Well2	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1813	SABER_Plate_1-Well2-31	SABER_Plate_1	Well2	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1727	SABER_Plate_1-Well2-31	SABER_Plate_1	Well2	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	901	SABER_Plate_1-Well2-31	SABER_Plate_1	Well2	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	531	SABER_Plate_1-Well2-31	SABER_Plate_1	Well2	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1337	SABER_Plate_1-Well5-98	SABER_Plate_1	Well5	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1219	SABER_Plate_1-Well5-98	SABER_Plate_1	Well5	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	671	SABER_Plate_1-Well5-98	SABER_Plate_1	Well5	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	405	SABER_Plate_1-Well5-98	SABER_Plate_1	Well5	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	350	SABER_Plate_1-Well5-98	SABER_Plate_1	Well5	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2801	SABER_Plate_1-Well2-4	SABER_Plate_1	Well2	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1979	SABER_Plate_1-Well2-4	SABER_Plate_1	Well2	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	942	SABER_Plate_1-Well2-4	SABER_Plate_1	Well2	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	439	SABER_Plate_1-Well2-4	SABER_Plate_1	Well2	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	420	SABER_Plate_1-Well2-4	SABER_Plate_1	Well2	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3458	SABER_Plate_1-Well1-23	SABER_Plate_1	Well1	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2662	SABER_Plate_1-Well1-23	SABER_Plate_1	Well1	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	917	SABER_Plate_1-Well1-23	SABER_Plate_1	Well1	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	814	SABER_Plate_1-Well1-23	SABER_Plate_1	Well1	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	693	SABER_Plate_1-Well1-23	SABER_Plate_1	Well1	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4058	SABER_Plate_1-Well5-72	SABER_Plate_1	Well5	72	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3550	SABER_Plate_1-Well5-72	SABER_Plate_1	Well5	72	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2585	SABER_Plate_1-Well5-72	SABER_Plate_1	Well5	72	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1148	SABER_Plate_1-Well5-72	SABER_Plate_1	Well5	72	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1039	SABER_Plate_1-Well5-72	SABER_Plate_1	Well5	72	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3137	SABER_Plate_1-Well6-44	SABER_Plate_1	Well6	44	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2875	SABER_Plate_1-Well6-44	SABER_Plate_1	Well6	44	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1488	SABER_Plate_1-Well6-44	SABER_Plate_1	Well6	44	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1135	SABER_Plate_1-Well6-44	SABER_Plate_1	Well6	44	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1079	SABER_Plate_1-Well6-44	SABER_Plate_1	Well6	44	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4756	SABER_Plate_1-Well2-84	SABER_Plate_1	Well2	84	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3366	SABER_Plate_1-Well2-84	SABER_Plate_1	Well2	84	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1808	SABER_Plate_1-Well2-84	SABER_Plate_1	Well2	84	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	823	SABER_Plate_1-Well2-84	SABER_Plate_1	Well2	84	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	702	SABER_Plate_1-Well2-84	SABER_Plate_1	Well2	84	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4211	SABER_Plate_1-Well4-28	SABER_Plate_1	Well4	28	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3485	SABER_Plate_1-Well4-28	SABER_Plate_1	Well4	28	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2816	SABER_Plate_1-Well4-28	SABER_Plate_1	Well4	28	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	993	SABER_Plate_1-Well4-28	SABER_Plate_1	Well4	28	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	876	SABER_Plate_1-Well4-28	SABER_Plate_1	Well4	28	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	6008	SABER_Plate_1-Well3-56	SABER_Plate_1	Well3	56	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	5562	SABER_Plate_1-Well3-56	SABER_Plate_1	Well3	56	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3442	SABER_Plate_1-Well3-56	SABER_Plate_1	Well3	56	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1005	SABER_Plate_1-Well3-56	SABER_Plate_1	Well3	56	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	512	SABER_Plate_1-Well3-56	SABER_Plate_1	Well3	56	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3928	SABER_Plate_1-Well2-48	SABER_Plate_1	Well2	48	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2688	SABER_Plate_1-Well2-48	SABER_Plate_1	Well2	48	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1245	SABER_Plate_1-Well2-48	SABER_Plate_1	Well2	48	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	693	SABER_Plate_1-Well2-48	SABER_Plate_1	Well2	48	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	613	SABER_Plate_1-Well2-48	SABER_Plate_1	Well2	48	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1247	SABER_Plate_1-Well6-80	SABER_Plate_1	Well6	80	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	431	SABER_Plate_1-Well6-80	SABER_Plate_1	Well6	80	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	298	SABER_Plate_1-Well6-80	SABER_Plate_1	Well6	80	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	283	SABER_Plate_1-Well6-80	SABER_Plate_1	Well6	80	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	126	SABER_Plate_1-Well6-80	SABER_Plate_1	Well6	80	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4464	SABER_Plate_1-Well1-76	SABER_Plate_1	Well1	76	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3361	SABER_Plate_1-Well1-76	SABER_Plate_1	Well1	76	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2295	SABER_Plate_1-Well1-76	SABER_Plate_1	Well1	76	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	770	SABER_Plate_1-Well1-76	SABER_Plate_1	Well1	76	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	724	SABER_Plate_1-Well1-76	SABER_Plate_1	Well1	76	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3937	SABER_Plate_1-Well4-64	SABER_Plate_1	Well4	64	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3181	SABER_Plate_1-Well4-64	SABER_Plate_1	Well4	64	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1397	SABER_Plate_1-Well4-64	SABER_Plate_1	Well4	64	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	902	SABER_Plate_1-Well4-64	SABER_Plate_1	Well4	64	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	717	SABER_Plate_1-Well4-64	SABER_Plate_1	Well4	64	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	5295	SABER_Plate_1-Well5-36	SABER_Plate_1	Well5	36	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3309	SABER_Plate_1-Well5-36	SABER_Plate_1	Well5	36	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2965	SABER_Plate_1-Well5-36	SABER_Plate_1	Well5	36	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	982	SABER_Plate_1-Well5-36	SABER_Plate_1	Well5	36	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	751	SABER_Plate_1-Well5-36	SABER_Plate_1	Well5	36	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3966	SABER_Plate_1-Well6-62	SABER_Plate_1	Well6	62	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1849	SABER_Plate_1-Well6-62	SABER_Plate_1	Well6	62	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1471	SABER_Plate_1-Well6-62	SABER_Plate_1	Well6	62	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1452	SABER_Plate_1-Well6-62	SABER_Plate_1	Well6	62	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1300	SABER_Plate_1-Well6-62	SABER_Plate_1	Well6	62	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3324	SABER_Plate_1-Well1-58	SABER_Plate_1	Well1	58	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2503	SABER_Plate_1-Well1-58	SABER_Plate_1	Well1	58	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1101	SABER_Plate_1-Well1-58	SABER_Plate_1	Well1	58	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	704	SABER_Plate_1-Well1-58	SABER_Plate_1	Well1	58	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	681	SABER_Plate_1-Well1-58	SABER_Plate_1	Well1	58	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	6668	SABER_Plate_1-Well4-46	SABER_Plate_1	Well4	46	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4548	SABER_Plate_1-Well4-46	SABER_Plate_1	Well4	46	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3882	SABER_Plate_1-Well4-46	SABER_Plate_1	Well4	46	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1595	SABER_Plate_1-Well4-46	SABER_Plate_1	Well4	46	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	742	SABER_Plate_1-Well4-46	SABER_Plate_1	Well4	46	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3560	SABER_Plate_1-Well5-18	SABER_Plate_1	Well5	18	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2968	SABER_Plate_1-Well5-18	SABER_Plate_1	Well5	18	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2126	SABER_Plate_1-Well5-18	SABER_Plate_1	Well5	18	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1429	SABER_Plate_1-Well5-18	SABER_Plate_1	Well5	18	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1374	SABER_Plate_1-Well5-18	SABER_Plate_1	Well5	18	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4467	SABER_Plate_1-Well3-74	SABER_Plate_1	Well3	74	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3221	SABER_Plate_1-Well3-74	SABER_Plate_1	Well3	74	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1567	SABER_Plate_1-Well3-74	SABER_Plate_1	Well3	74	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	760	SABER_Plate_1-Well3-74	SABER_Plate_1	Well3	74	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	675	SABER_Plate_1-Well3-74	SABER_Plate_1	Well3	74	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	5778	SABER_Plate_1-Well2-66	SABER_Plate_1	Well2	66	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3289	SABER_Plate_1-Well2-66	SABER_Plate_1	Well2	66	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2501	SABER_Plate_1-Well2-66	SABER_Plate_1	Well2	66	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	649	SABER_Plate_1-Well2-66	SABER_Plate_1	Well2	66	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	468	SABER_Plate_1-Well2-66	SABER_Plate_1	Well2	66	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2937	SABER_Plate_1-Well1-94	SABER_Plate_1	Well1	94	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2501	SABER_Plate_1-Well1-94	SABER_Plate_1	Well1	94	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1780	SABER_Plate_1-Well1-94	SABER_Plate_1	Well1	94	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	587	SABER_Plate_1-Well1-94	SABER_Plate_1	Well1	94	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	576	SABER_Plate_1-Well1-94	SABER_Plate_1	Well1	94	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4388	SABER_Plate_1-Well3-38	SABER_Plate_1	Well3	38	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3068	SABER_Plate_1-Well3-38	SABER_Plate_1	Well3	38	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1499	SABER_Plate_1-Well3-38	SABER_Plate_1	Well3	38	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	671	SABER_Plate_1-Well3-38	SABER_Plate_1	Well3	38	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	646	SABER_Plate_1-Well3-38	SABER_Plate_1	Well3	38	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3938	SABER_Plate_1-Well6-26	SABER_Plate_1	Well6	26	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3524	SABER_Plate_1-Well6-26	SABER_Plate_1	Well6	26	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2200	SABER_Plate_1-Well6-26	SABER_Plate_1	Well6	26	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1192	SABER_Plate_1-Well6-26	SABER_Plate_1	Well6	26	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1149	SABER_Plate_1-Well6-26	SABER_Plate_1	Well6	26	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1228	SABER_Plate_1-Well4-82	SABER_Plate_1	Well4	82	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	861	SABER_Plate_1-Well4-82	SABER_Plate_1	Well4	82	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	676	SABER_Plate_1-Well4-82	SABER_Plate_1	Well4	82	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	213	SABER_Plate_1-Well4-82	SABER_Plate_1	Well4	82	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	135	SABER_Plate_1-Well4-82	SABER_Plate_1	Well4	82	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2918	SABER_Plate_1-Well5-54	SABER_Plate_1	Well5	54	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2640	SABER_Plate_1-Well5-54	SABER_Plate_1	Well5	54	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1282	SABER_Plate_1-Well5-54	SABER_Plate_1	Well5	54	ALLBATCHES___SABER_Plate_1___ALLWELLS
